commercial_id,title,nice_class,description,year,lustrum,duration_in_seconds,source,has_been_transcribed,palette_extracted
wIdDTC0bxoI,Spot - Ferrero DUPLO Scoiattolo - 2006,30,"Pubblicità anni 2000 di DUPLO Ferrero, con il carinissimo Scoiattolo",2006,2005_2009,32.0,Tutto Spot 80 (YouTube),True,True
fj8FzWqt07Y,Air Action Vigorsol Chewing Gum - TV Spot 2009,30,http://www.spotvisor.com - Air Action Vigorsol Chewing Gum - TV Spot 2009,2009,2005_2009,31.0,Spotvisor (YouTube),True,True
MpB_RFUflJs,Spot Kinder Colazione Più 2007 [720p50],30,,2007,2005_2009,30.0,Umilio Fido (YouTube),True,True
Ltv-2k3qHFA,"Spot Kinder - ""Andrea ha un sogno..."" ( Rai 1 2009) - Spot da cassetta VHS",30,"Ho digitalizzato questo spot da una cassetta VHS. —·— Digitalizzo in modo professionale i tuoi vinili, le tue musicassette o videocassette (VHS, VHS-C, S-VHS, S-VHS-C); CONTATTAMI QUI: davide03.casarotto@gmail.com. —·—  —·— ATTREZZATURA UTILIZZATA PER LA DIGITALIZZAZIONE: —·— Vcr: Panasonic nv-fs 200 con noise filter attivo —·— Processore video: Kramer VP-729 con output in 480p —·— Scheda di acquisizione video: Razer Ripsaw HD —·— Mixer audio: Phonic AM440D —·— Scheda di acquisizione audio: Tascam US 1X2HR —·— PC: Dell Latitude 3480 (i5 6th, 8GB ram) —·— Amplificatore per il monitoring audio: Sony SRP-X351P —·—  —·— spot, pubblicità, vhs, cassette, anni '80, anni '90, anni '00",2009,2005_2009,30.0,Davide Casarotto (YouTube),True,True
saL4v6GRfA0,Buondì - 2006/2007,30,,2006,2005_2009,16.0,Buondì Motta (YouTube),True,True
TICNTUp6Tpg,Nathalie Rapti Gomez- Spot Kinder Cereali 2007,30,Interpreti: Nathalie Rapti Gomez & —·— Regia: Ricky Tognazzi e Simona Izzo —·— Agenzia: Ferrero Pubbliregia —·— Produzione:Movie Magic International,2007,2005_2009,40.0,itsnati (YouTube),True,True
X5nmZlE1JFY,Pubblicità Tic-Tac 2007 - 2,30,Pubblicità Tic-Tac,2007,2005_2009,30.0,Superdc94 (YouTube),True,True
3lStK7-1ASU,"FINDUS BASTONCINI DI MERLUZZO - ""Nodi"" (2008)",29,"Un vero e proprio colpo di reni per uno storico brand aggredito dalla spietata concorrenza dei me too delle private label. I bastoncini di Capitan Findus (al secolo Norbert Thomas, attore americano) beneficiarono in seguito alla messa in onda di questo spot dalla esplicita intenzione comparativa di una vera e propria impennata della quota di mercato. Una regia impeccabile e un casting di inedita freschezza fanno la differenza; giusto un attimo (sei anni) prima che la figura del Capitano finisse nuovamente imprigionata in una rigida uniforme a bottoni d'oro e nel ruolo assai poco credibile di dispensatore di fishburger a degli adolescenti piuttosto cresciuti, che sembrano finiti sul ponte del suo veliero per caso. Firmano l'ideazione la compianta Ilaria Agnoli (copy), Robert Michell (art) e lo stesso direttore creativo Marco Carnevale. Regia di Paul Vos. DoP: Patrizio Patrizi. CdP: Io Productions. Agenzia: McCann Erickson Roma.",2008,2005_2009,31.0,Marco Carnevale (YouTube),True,True
8KbiSXu9oAw,pubblicità PATATINE SAN CARLO - Italia 1 - Mediaset spot 2005,29,"pubblicità PATATINE SAN CARLO - Italia 1 - Mediaset spot 2005 —·— Iscriviti al canale e attiva la campanella, scopri un video ogni giorno. http://bit.ly/2y0s9yJ —·— San Carlo patatine pomodoro, grigliata, vivace, campagnola. Patatine più gusto San Carlo. —·—  —·— Voce di Nanni Baldini",2005,2005_2009,30.0,domenico verde (YouTube),True,True
En-Htij0JqA,"pubblicità LAVAZZA CLUB - Bonolis, Laurenti - caffe Pianoforte spot 2005",30,"Una delle pubblicità del caffè LAVAZZA, qualità Lavazza Club, con Paolo Bonolis e Luca Laurenti e una donna; Il vassoio con  il caffè è —·— sul Pianoforte, Laurenti alla tastiera... in uno spot 2005 su Canale 5.http://bit.ly/2y0s9yJ iscriviti al canale per non perdere nessuno spot —·—  —·— Spot Lavazza nel dettaglio : Bonolis : Vedi cara ti ho preso un pianoforte, ti ho acceso la luna e ti ho fatto un buon caffè.... La donna : Non ho mai bevuto un caffè così. ... —·— Paolo : Lo so..... —·—  —·— La voce guida : Lavazza Club il meglio del meglio... e lei : proprio come te manca solo una bella canzone. .. e Bonolis : maestro (rivolgendosi a Laurenti) un evergreen .... e Laurenti: che ! e Paolo : ecco ! —·—  —·— Poi Bonolis chiude il piano sulle mani di Laurenti  che strilla  forte....  Bonolis: un po meno di grido... —·—  —·— Laurenti ripete le strilla di prima a bassa voce e Bonolis : inutile. . Io mi arrendo.",2005,2005_2009,31.0,domenico verde (YouTube),True,True
OPnbGVMqVr4,"Lavazza - Pubblicità  ""Qualità Oro (Ovo)"" 2009",30,"Lavazza - Pubblicità  ""Oro""",2009,2005_2009,40.0,micheluccio68 (YouTube),True,True
BV0Y31GInNY,"Spot natalizio ""Caffè Lavazza"" - 2009",30,"uno spot natalizio del caffè Lavazza, registrato nel 2009...Paolo Bonolis e Luca Laurenti improvvisano una nuova gag per natale",2009,2005_2009,15.0,Ximo57 | Racconti Televisivi (YouTube),True,True
SBUSJ0e_tC8,Coca Cola Zero - TV Spot 2009-11,32,http://www.spotvisor.com —·— Coca Cola Zero. The impossible made possible. —·— Agency: Grey Copenhagen. Adaptation for Italian market: JWT,2009,2005_2009,31.0,Spotvisor (YouTube),True,True
rS96W19VAt8,Spot Coca Cola Estate 2009   Musica  amp  Coca Cola,32,,2009,2005_2009,30.0,usuariopruebas1 (YouTube),True,True
7TfGL_GF-1w,"Spot ""Muller"" (2005)",29,Datato 2005.,2005,2005_2009,16.0,Federico Mari (YouTube),True,True
tV9ygjlJ2M4,Pubblicità Fruttolo Rai 1,29,Pubblicità Fruttolo Rai 1,2005,2005_2009,31.0,Bumper Sigle & Co (YouTube),True,True
AMavzIIZkV4,Spot- POLARETTI FRUIT - 2005,30,Pubblicità anni 2000 dei POLARETTI FRUIT DOLFIN,2005,2005_2009,21.0,Tutto Spot 80 (YouTube),True,True
U2Y9YngxfwI,"Parmigiano-Reggiano Spot ufficiale 2004-2006 ""L'intrusa - salto con l'asta""",29,"Parmigiano-Reggiano Spot ufficiale 2004-2006 ""L'intrusa - salto con l'asta""",2004,2005_2009,31.0,Parmigiano Reggiano (YouTube),True,True
isJjd3zdxuA,Beltè AD TV Commercial 2005 HQ,32,"Belte' - 2005 —·— Client: Acqua Vera —·— Spot: Leaf —·— Production by Filmmaster and Direct2Brain —·— Post-production by Direct2Brain —·— VFX Director: Ascanio Malgarini —·— DoP: Fabio Zamarion —·— Executive producers: Gianni Ceccano, David Gallo.",2005,2005_2009,30.0,direct2braintube (YouTube),True,True
vzq4y0s__UU,"Spot ""Uliveto e Rocchetta"" (2006)",32,Datato Estate 2006. —·— Si ringrazia vivamente TVITALIA57.,2006,2005_2009,16.0,Federico Mari (YouTube),True,True
SEkxgiCu3y0,"Una Norimberga anche per la pubblicità: Danone Activia, giugno 2008",29,"Il ripristino della funzionalità intestinale sembra la promessa, ma in realtà è solo un pretesto per ribadire che la Marca considera il pubblico talmente idiota da non riuscire a comprendere il concetto di ""gonfiore"" senza il supporto visivo di una ciambellina salvagente. Però bisogna dire che questo spot funziona eccome: fa cagare ancora prima di provare il prodotto.",2008,2005_2009,30.0,Marco Carnevale (YouTube),True,True
rcdjIwnrqE4,Alessia Marcuzzi bikini - spot Activia 2009,29,Uno spot per il sito internet activia del 2009 ( raro ),2009,2005_2009,60.0,Micio Game95 (YouTube),True,True
fjwG9DqTIMM,Spot Pubblicita Thats Amore Findus Zuppa Armonia  Raiuno 2008,29,Spot Pubblicita Thats Amore Findus Zuppa Armonia  Raiuno 2008,2008,2005_2009,16.0,RICORDITV (YouTube),True,True
9HokdYILBO4,SALTA A BORDO 2008 - Ringo,30,"Kakà, alla guida del pulmino Ringo, si fa promotore dellingresso in squadra di un nuovo campione RingoIl tutto ovviamente a base di calcio, amicizia, spirito di gruppo in un viaggio verso la Do You Ringo Championship",2008,2005_2009,35.0,Pavesi Italia (YouTube),True,True
fyRPRpzH1fk,Togo - BRIDGE 2008,30,"Il nuovo Togo Double è il protagonista di questo spot: cioccolato, cereali e sfoglia croccante e tanto gusto.Togo, tu con quel guizzo in più!",2008,2005_2009,31.0,Pavesi Italia (YouTube),True,True
lBvW4f6Tcp0,Crackers Gran Pavesi (DIVIDILO CON CHI VUOI),30,"I Gran Pavesi sono così buoni che mentre li mangi può capitare che ti distragga... finendo col salire sull'auto sbagliata! Ma ""spezzare"" un cracker può essere un'ottima soluzione per trarsi d'impaccio... e magari fare nuove conoscenze!",2005,2005_2009,30.0,Pavesi Italia (YouTube),True,True
E37NqZgojr4,Spot Kinder Choco Fresh - 1 Febbraio 2008,30,,2008,2005_2009,15.0,Non Solo SPOT (YouTube),True,True
DU3XbPZdJ58,Spot - Kinder HAPPY HIPPO (2° vers.) - 2007,30,Pubblicità anni 2000 del KINDER HAPPY HIPPO nella versione con la canzone di Aretha Franklin. —·— #spotHappyHippo #spotanni2000 #kinderhappyhippo,2007,2005_2009,31.0,Tutto Spot 80 (YouTube),True,True
1CVhA81t8rc,Prosciutto di Parma -  Spot 2008,29,"Spot ufficiale 2008 Prosciutto di Parma. —·—  —·— Agenzia: Cayenne —·—  —·—  - Visitate il sito http://www.prosciuttodiparma.com per tutte le informazioni, i contatti e le news del Consorzio del Prosciutto di Parma",2008,2005_2009,30.0,ProsciuttodiParmaDOP (YouTube),True,True
LiaZoZcJi94,Mulino Bianco - spot 2007 - I piaceri di mangiare sano: Tarallucci,30,"A partire dal 2007 la comunicazione volta pagina e il Mulino torna a essere il simbolo centrale della campagna curata da Armando Testa. —·— Un Mulino che racconta mondi alimentari diversi, ma sempre in grado di coniugare gusto e benessere; un Mulino che racchiude colori e sfumature variegati e molteplici; un Mulino che si fa innovativo e moderno senza dimenticare il saper fare autentico e genuino. —·— Nascono così i nuovi spot: evocativi e quasi palpabili, hanno la loro spinta emozionale in soggetti che con la mente tornano a esperienze passate grazie alle sensazioni scatenate dall'assaggio di un biscotto, una merenda, un pane Mulino Bianco. —·— Un tuffo in ricordi dolci e piacevoli, in sapori che riconosciamo come nostri, tanto che possiamo quasi assaggiarli. Ricordi evocati da prodotti che sanno ancora racchiudere i piccoli piaceri della vita: la bontà, la genuinità, l'autenticità. —·— http://www.mulinobianco.it",2007,2005_2009,33.0,Mulino Bianco (YouTube),True,True
WJw99_hEW7s,"Spot ""Ringo Miniball"" (2007)",30,Datato 2007.,2007,2005_2009,10.0,Federico Mari (YouTube),True,True
sEImp_B0lpg,Pubblicità Chiquita 2007.mp4,31,"Non serve la palestra, le nostre banane sono perfette di natura. Chiquita, gusto 10 e lode.",2007,2005_2009,10.0,Chiquita Fruitbar (YouTube),True,True
wcYKiL-nxsI,Kinder Gran Sorpresa - Spot 2007,30,"Spot storico dell'uovo di Pasqua ""Kinder Gran Sopresa"" con la canzone ""Lollipop"" di ""The Chordettes"", datato 2007 —·—  —·— Tutti i diritti riservati ai legittimi proprietari",2007,2005_2009,30.0,TVItalia Story (YouTube),True,True
ROIr9oqB4vY,Spot Ciobar con Alessio Vassallo e Lucia Benedetta Taiana 2007,30,,2007,2005_2009,30.0,Ricordi Pubblicitari (YouTube),True,True
bHKD-eLJjq4,Spot Miel Pops - 2009,30,Spot dei cereali miel pops datato 2009 —·—  —·— Tutti i diritti riservati a R.T.I. - Mediaset,2009,2005_2009,30.0,TVItalia Story (YouTube),True,True
5PIjiIbxi8g,pubblicità RUM Pampero - Bar Caracas - spot 2005 Canale 5 mediaset,33,"Scopri PAMPERO su AMAZON  https://amzn.to/31LKtdm - pubblicità del RUM Pampero, il Rum più bevuto nei peggiori Bar —·— di Caracas, in unospot 2005 di Canale 5, rete Mediaset. —·— Se ti è piaciuto il video  paypal.me/domenicoverde1304 —·—  —·—  —·—  —·— SPOT PAMPERO: —·— Il ritual: limon, azucar, cafe e pampero: in un bar, incontro di pugilato in Tv.... si stacca la Tv .... panico e poi colpo sulla Tv e si brinda col Rum.",2005,2005_2009,16.0,domenico verde (YouTube),True,True
7VH3Xe-UJ9U,Dimmi quand'è.. Amaro Averna 2008,33,Campagna pubblicitaria Amaro Averna 2008,2008,2005_2009,32.0,them0onlight (YouTube),True,True
X_aEMnE7s5k,Gran Cereale Spot 2013,30,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,30.0,SpotLandiaWorld (YouTube),True,True
DD5fZLFHFHs,Kellogg   Cereali Special K Spot 05 2013 10s,30,,2013,2010_2014,10.0,Maria K (YouTube),True,True
OYFs2iHlmrc,KINDER CEREALI SPOT 2013 (SOTTOTITOLI),30,,2013,2010_2014,30.0,Micami (YouTube),True,True
sxAL5rfJOoE,Cameo Vitalis spot 2013,30,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,15.0,SpotLandiaWorld (YouTube),True,True
8XI9n4IFL0E,Yogurt: Danone Danaos/A 2011,29,,2011,2010_2014,32.0,ilcorpospot (YouTube),True,True
ekBweRP-Rx4,Cornetto Algida Spot 2011,30,Gli opposti si attraggono!,2011,2010_2014,30.0,LosCerberus (YouTube),True,True
-V2mEu6Ymuw,Perugina motta   Spot Coni Vortici Perugina 06 2012 30s,30,,2012,2010_2014,30.0,Maria K (YouTube),True,True
TJ4hGrEjTG8,Canzone pubblicità Cracker Gran Pavesi 2012,30,Canzone al link http://canzonimusichepubblicita.blogspot.com/2012/10/canzone-pubblicita-gran-pavesi.html —·—  —·—  —·— Canzone pubblicità Cracker Gran Pavesi 2012.,2012,2010_2014,30.0,canzonipubblicita (YouTube),True,True
WBxGit0jnBU,Pavesi   Federica Pellegrini quando non nuota Pavesini spot 12 2012,30,,2012,2010_2014,15.0,Maria K (YouTube),True,True
laEmhNKE_Sk,"Pubblicità Barilla - Dove c'è pasta, c'è amore (2013)",30,Spot pubblicitario pasta Barilla del 2013.,2013,2010_2014,30.0,Barilla Group (YouTube),True,True
gQzieJ8kkLA,Spot Barilla 2013 - Lo spettacolo in cucina,30,"Quando arriva il momento, in cucina, tutti prendono posto. —·— La mamma prepara ogni cosa a regola d'arte, con amore e tutta la famiglia attende impaziente di gustare il buonissimo sugo pronto al pomodoro Barilla.",2013,2010_2014,30.0,Riccardo Badolato (YouTube),True,True
7VlNvzCg-yw,"Mulino Bianco - Spot 2013 - Pan Bauletto 30""",30,"I pani non sono tutti uguali e questo l'Uomo del Mulino lo sa bene! Nel suo Pan Bauletto ci sono pochi ingredienti, tutti naturali. —·—  —·— 2013 —·— Agency: JWT Milano —·— Talent: Antonio Banderas —·— Director: Luca Guadagnino —·— Production Company: BRW filmland —·— Director Of Photography: Renato Alfarano —·— Set Designer: Paolo Monzeglio —·— Soundtrack: GrainLand - Alessandro Branca / Serena Menarini",2013,2010_2014,30.0,Mulino Bianco (YouTube),True,True
hkPBB2Jxheo,"Mulino Bianco - Spot 2014 - Cornetti alla Ciliegia 30""",30,"L'Uomo del Mulino ha un deja-vù: mentre sta facendo colazione gli cade ancora qualcosa sui pantaloni... si tratta di un pezzetto del nuovo Cornetto Ciliegia, che come tutti i suoi Cornetti ha una farcitura generosa, fino all'ultimo morso! —·—  —·— 2014 —·— Agency: JWT Milano —·— Talent: Antonio Banderas —·— Director: Fran Torres —·— Production Company: BRW filmland —·— Director Of Photography: Paco Femenia —·— Set Designer: Paolo Monzeglio —·— Soundtrack: GrainLand - Alessandro Branca / Serena Menarini",2014,2010_2014,30.0,Mulino Bianco (YouTube),True,True
q21Nsn1O5sM,Pan di Stelle Mulino Bianco - Spot 2013,30,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,15.0,SpotLandiaWorld (YouTube),True,True
OLDdU-Rt3hQ,Danone   Pance felici gente activia spot 08 2013,29,,2013,2010_2014,30.0,Maria K (YouTube),True,True
nRMsHytBeo0,Coca Cola Zero Spot 2013,32,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,30.0,SpotLandiaWorld (YouTube),True,True
NHQ__CxT8Kg,SPOT Parmigiano Reggiano 2013 sogg. 2,29,Regia: Daniele Cantalupo —·— Produzione: Visionaria Film —·— Agenzia: Tribe Communication —·— Dop: Francesco Carini,2013,2010_2014,16.0,infovisionaria (YouTube),True,True
Ny6R0Hv4jwA,Parmareggio Spot 2013,29,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,30.0,SpotLandiaWorld (YouTube),True,True
UXAaj5tAka0,Kinder Merendero Spot 2013,30,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,15.0,SpotLandiaWorld (YouTube),True,True
cf24hdT9Epk,Nespresso con George Clooney spot 2013,11,iscriviti o ti mangio,2013,2010_2014,30.0,Pubblicità Pubblica (YouTube),True,True
jWZvKX3RvUU,Campari Red Passion Spot 2011 by Joel Schumacher,33,Director: Joel Schumacher —·—  Executive Creative Director: Simone Ferrari —·—  Chief Creative Director: Luca Zamboni —·—  Art Director: Domenico Roselli —·—  Copywriter: Claudia Buccheri —·—  Director Of Photography: Colin Watkinson —·—  Costume Designer: Daniela Verdenelli —·—  Production Designer: Antonio Piciulo —·—  Agency Tv Producer: Sonia Silvestrini —·—  Cdp: Filmmaster —·—  Executive Producer: Karim Bartoletti —·—  Producer: Nicole Lord —·— Post_produzione Toboga Fabio Colombo —·— make up Dario Pontremoli - parrucco Vincenzo Cavicchi,2011,2010_2014,61.0,fabio (YouTube),True,True
983OUH25HgI,Pocket Coffee - Un viaggio che comincia - Spot 2013,30,Ogni giorno c'è un viaggio che comincia e in ogni viaggio un momento per ripartire... con il tuo compagno di viaggio.,2013,2010_2014,30.0,Ferrero Italia (YouTube),True,True
Q5P2uCbl8Og,"Spot Campagna Sofficini per la collezione ""Carletto Sportivo""",29,Realizzata da McCann WorldGroup,2010,2010_2014,17.0,ADVTVN (YouTube),True,True
fcElU4NDF6g,4 salti in padella Findus le paste spot 2014,30,,2014,2010_2014,16.0,virtualdigitale (YouTube),True,True
TadXSZB27W4,4 Salti Findus   Spot 2011,30,,2011,2010_2014,36.0,4uAds (YouTube),True,True
-O_RoibWXJw,Spot Findus Delizie di Pollo giugno 2014,29,,2014,2010_2014,30.0,SpotandWeb (YouTube),True,True
8iBUBbh5ziI,Quando arriva il momento | Spot Fernet Branca 2012,33,"Fernet Branca presenta il suo spot emozionale, accattivante e coinvolgente, puntando a comunicare i valori del brand e a mettere in luce tutte le emozioni e le esperienze racchiuse in un bicchiere di Fernet Branca. —·—  —·— Scopri di più su http://www.fernetbranca.com/ —·— Seguici su https://www.facebook.com/FernetBrancaItalia —·— Seguici su https://www.instagram.com/fernetbranca_italia/ —·— Iscriviti al canale http://bit.ly/BrancaSubs",2012,2010_2014,61.0,Fratelli Branca Distillerie (YouTube),True,True
7wzADY8OmMw,Olio extra vergine d'oliva Farchioni Spot 2012,29,Subscribe: http://bit.ly/14hHA1I,2012,2010_2014,17.0,SpotLandiaWorld (YouTube),True,True
zIf1-hDel4c,CuoreBonomelli   CUORE olio Spot 09 2012 30s,29,,2012,2010_2014,31.0,Maria K (YouTube),True,True
n0slMbA9-6M,2012: Haribo - Spot Compito Happy Cola 20'',30,"Haribo è la bontà che si gusta ad ogni età, regalatevi anche voi momenti di gommosa felicità quotidiana.",2012,2010_2014,20.0,Haribo Italia (YouTube),True,True
4dppstSiG1A,Ciobar - spot 2010 giornata in casa con amici,30,Ciobar - spot 2010 giornata in casa con amici,2010,2010_2014,15.0,HotSpotChannel (YouTube),True,True
Za1J_CERqfI,Galbani Mozzarella Santa Lucia  Spot 2013,29,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,15.0,SpotLandiaWorld (YouTube),True,True
Ig9P62zo7hw,Galbani   Santa Lucia Light spot 06 2013,29,,2013,2010_2014,15.0,Maria K (YouTube),True,True
-IxlBwqmxI0,Galbani   Galbanino nel risottino e nel crostino spot 07 2013,29,,2013,2010_2014,20.0,Maria K (YouTube),True,True
pMuoeF9uNNk,Galbusera Riso su Riso Spot 2013,30,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,30.0,SpotLandiaWorld (YouTube),True,True
8XMGUnj_vNA,Curti   Curtiriso riso italiano spot 08 2013,30,,2013,2010_2014,7.0,Maria K (YouTube),True,True
SeZuCj5airA,Galbusera Magretti Spot 2013,30,,2013,2010_2014,10.0,SpotLandiaWorld (YouTube),True,True
84YqHpyyy5s,Pubblicita' Galbusera 2013..Fantastica!,30,Galbusera Biscotti Buoni come il pane...,2013,2010_2014,32.0,Gerri Guerrieri (YouTube),True,True
M4Llve739Ng,Red Bull Spot 2013,32,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,20.0,SpotLandiaWorld (YouTube),True,True
CWTeUSA_y4A,Red Bull Spot 2013  - Pecora,32,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,20.0,SpotLandiaWorld (YouTube),True,True
dDgxP51e4KA,Togo cream latte spot 2010,30,Togo cream latte spot 2010,2010,2010_2014,15.0,tuttispot (YouTube),True,True
pMd5BLs4wCM,Lavazza Spot 2013 - Enrico Brignano,30,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,40.0,SpotLandiaWorld (YouTube),True,True
1DsRZ77KshY,Spot tv Camomilla Bonomelli 2010,30,Spot tv Camomilla Bonomelli 2010,2010,2010_2014,10.0,HotSpotChannel (YouTube),True,True
pBxc6EkKDF8,Cameo Spot - Mucca mu mu -  budino con le macchie,30,Subscribe: http://bit.ly/14hHA1I,2010,2010_2014,30.0,SpotLandiaWorld (YouTube),True,True
qHH4ctHWdZU,spot cereali Nesquik 2014,30,www.brand-news.it,2014,2010_2014,22.0,Brand-News (YouTube),True,True
wFQ4kcfSaXE,Acqua Vitasnella - Il nuovo spot 2014,32,"Acqua Vitasnella. L'acqua che elimina l'acqua. —·— http://www.acquavitasnella.it/ —·—  —·— Metti ""Mi Piace"" su Facebook: https://www.facebook.com/AcquaVitasnella —·— Seguici su Pinterest: http://pinterest.com/AcquaVitasnella/",2014,2010_2014,32.0,Acqua Vitasnella (YouTube),True,True
ssiaETLscYs,Nesquik e Nesquik Duo - spot 2011,30,Nesquik e Nesquik Duo - spot 2011,2011,2010_2014,30.0,HotSpotChannel (YouTube),True,True
HLvagBVEfaA,Fanta Spot 2013,32,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,15.0,SpotLandiaWorld (YouTube),True,True
3Jt4bNZ852Q,Tic tac spot 2014 gigante,30,iscriviti,2014,2010_2014,20.0,Pubblicità Pubblica (YouTube),True,True
9Q9sbNde61w,"Spot ""Daygum Protex"" (con Filippa Lagerback - 2013)",30,Datato 2013.,2013,2010_2014,26.0,Federico Mari (YouTube),True,True
3hqOtpCoV_w,Cristina Chiabotto e Alex Del Piero - Spot Uliveto&Rocchetta 2012,32,Cristina Chiabotto e Alex Del Piero in uno degli spot tv 2012 per Uliveto&Rocchetta.,2012,2010_2014,16.0,ChiabottoChannel (YouTube),True,True
W3vQ3YqDyr4,Passata 500 Cirio - Spot Tv 2012,30,"Passata di pomodoro Cirio —·— Dal vetro al PET, una vera rivoluzione! —·— La prima Passata in PET con tutta l'alta qualità del pomodoro italiano CIRIO racchiusa nella nuova bottiglia da 540 grammi, facile e moderna. —·—  —·— La Passata CIRIO in PET risponde alle esigenze del consumatore moderno, attento all'innovazione, alla praticità e alla comodità senza rinunciare al gusto. —·—  —·— I vantaggi del PET sono: —·— · Bottiglia infrangibile e riciclabile —·— · Leggera, pratica e resistente —·—  —·— La Passata 500 è disponibile nei seguenti formati: —·— - Bottiglia in PET da 540 grammi —·—  —·— Qualità Cirio —·— SOLO POMODORO ITALIANO —·— Cirio utilizza esclusivamente Pomodoro italiano. —·— PRODUZIONE INTEGRATA CERTIFICATA —·— Cirio si avvale di un sistema di coltivazione ecocompatibile a salvaguardia dell'ambiente. —·—  —·— ""Dal sole più caldo e dal cuore dei pomodori più succosi nasce La Passata 500 Cirio nella pratica bottiglia infrangibile. Buona come la faresti tu."" —·—  —·— Spot la Passata 500 Cirio - 15""",2012,2010_2014,16.0,CirioPassioneVerace (YouTube),True,True
m8VHz1QG8zU,Amaro Lucano - Spot 2012,33,http://www.bevandeadomicilio.com - Lo spot del 2012 di Amaro Lucano.,2012,2010_2014,17.0,Bevandeadomicilio.com (YouTube),True,True
HPuSjeuZ9pI,Kellogg's Extra Spot 2013,30,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,30.0,SpotLandiaWorld (YouTube),True,True
JCqJi0_r3tU,Spot 2014 - Mozzarella Vallelata,29,"La Pura Bontà di Vallelata si ispira alla semplicità della Natura, portando ogni giorno sulle vostre tavole tutto il gusto di materie prime di qualità e formaggi prodotti nel più pieno rispetto dell'ambiente. Scoprite di più su www.vallelata.it",2014,2010_2014,30.0,Vallelata (YouTube),True,True
-PDWniSN2Kw,Kraft Sottilette 'Facciamolo più spesso'   Spot 2015,29,,2015,2010_2014,20.0,PepperKids Agency (YouTube),True,True
bbMpZFJ6xPU,Sottilette le cremose Spot 2013,29,Subscribe: http://bit.ly/14hHA1I,2013,2010_2014,15.0,SpotLandiaWorld (YouTube),True,True
e0HEtr4KzuA,Philadelphia spot 2012,29,,2012,2010_2014,30.0,touttresbien1 (YouTube),True,True
CHN1JPACrHc,BELLA MELINDA - Spot Melinda 2010 - Cernuto Pizzigoni & Partners,31,"Melinda torna in TV con un nuova campagna, ideata dall'agenzia creativa Cernuto Pizzigoni & Partners. La mela più amata d'Italia si presenta con un jingle che solo Melinda poteva cantare. Bella Belinda, celebre hit degli anni '70 e grande successo internazionale, diventa infatti Bella Melinda: un'invenzione musicale che la corona regina delle mele.",2010,2010_2014,45.0,Cernuto Pizzigoni (YouTube),True,True
lEDfVqKp8Eo,SPOT TV Insalatissime Rio Mare 2013,30,"Il nuovo divertentissimo spot delle Insalatissime Rio Mare! Perché con Insalatissime... Mangiar bene è un attimo! Scopri il mondo Rio Mare su http://www.riomare.it —·— Seguici su Facebook: http://www.facebook.com/RioMare —·—  —·— Ideali per chi ama mangiare un piatto gustoso e bilanciato subito pronto. —·—  —·— Caratteristiche: —·— Il sapore unico del tonno Rio Mare sapientemente abbinato a fragranti verdure e arricchito, in alcune ricette, con gustosi cereali —·— Pronte da gustare in qualsiasi occasione grazie alla confezione salva sapore che ne preserva la freschezza, il gusto e le proprietà nutritive, senza alcuna aggiunta di conservanti.",2013,2010_2014,21.0,Rio Mare (YouTube),True,True
UarLggH3SSo,"Mulino Bianco - Spot 2017 - Cornetto salato 30""",30,"Il mugnaio sta preparando i Cornetti, quando Angela, invece dello zucchero gli porge il sale. Angela non sa riconoscere lo zucchero dal sale e così fa la conta per risolvere il dilemma. Un errore che diventa una bella idea per il mugnaio: i Cornetti salati! —·— SENZA OLIO DI PALMA —·—  —·— 2016 —·— Agency: JWT Milano —·— Talent: Antonio Banderas Angela Finocchiaro —·— Director: Fran Torres —·— Production Company: BRW filmland —·— Set Designer: Paolo Monzeglio",2017,2015_2019,30.0,Mulino Bianco (YouTube),True,True
WKGAMOfTrN8,"Mulino Bianco - Spot 2015 - Dolcifette 30""",30,"Dopo le fette più spesse e più facili da spalmare l’Uomo del Mulino ha creato le nuove Dolcifette, più dolci per la tua colazione. —·—  —·— 2015 —·— Agency: JWT Milano —·— Talent: Antonio Banderas —·— Director: Fran Torres —·— Production Company: BRW filmland —·— Director Of Photography: Paco Femenia —·— Set Designer: Paolo Monzeglio",2015,2015_2019,30.0,Mulino Bianco (YouTube),True,True
